x,y,radius
693,1261,20.5
2002,1473,29.0
996,2682,29.0
401,2803,25.5
1758,4783,24.5
4031,2617,23.0
4236,514,26.0
692,2319,21.0
3148,3897,28.0
4406,3177,28.0
881,4012,25.0
3378,1018,26.5
1488,3112,22.5
1066,3207,29.5
3535,4211,25.0
4447,3243,25.5
4958,3106,25.5
3278,1462,26.0
2554,1827,23.0
2799,3112,21.5
745,2711,23.0
3640,4865,27.5
4638,2095,25.5
28,3301,24.5
720,3488,21.5
325,606,21.5
2917,1253,25.0
4881,1065,28.5
2445,1926,21.0
2560,4576,24.5
4556,2542,28.0
2878,4855,27.0
1288,4022,24.5
2883,3821,23.5
3163,374,22.5
1745,4048,21.5
4558,3992,28.0
3467,2660,26.5
2964,2673,25.5
2182,609,27.0
32,129,29.5
51,606,22.0
4974,2328,20.5
4329,948,23.0
3183,4804,21.0
1962,1046,24.0
1213,191,23.0
2900,1643,25.5
3862,4502,22.0
3011,4256,24.0
2613,4776,22.5
388,828,22.5
2979,1069,21.5
3885,1538,22.0
1756,751,24.5
186,2071,23.5
4110,2787,29.0
4971,1737,28.0
4163,1891,27.0
2874,567,20.5
4360,3570,26.5
4960,3824,27.5
552,909,24.0
216,1081,27.0
1031,4905,25.0
613,1617,22.0
3389,4457,25.0
3253,1024,22.0
1069,3598,30.0
2102,1896,20.0
341,1014,24.5
4836,3788,24.0
679,2497,27.0
3976,4633,25.5
1562,404,21.5
4964,3532,26.0
4855,3090,26.0
413,1052,26.0
3357,2426,24.0
1551,2782,28.0
448,858,23.5
913,1379,23.5
4215,3606,28.0
3099,4675,25.0
1267,3405,24.5
3972,2074,29.5
4383,1664,22.0
4291,3305,27.0
4837,4659,26.0
3903,2485,22.0
4232,3469,24.0
36,4960,25.0
3268,4610,28.5
4739,4461,26.5
1965,1099,27.0
1569,3851,23.0
422,1599,24.0
3968,1864,21.5
3190,234,23.5
3773,1720,25.0
3840,2908,21.5
3631,2922,21.5
366,2844,21.0
4912,2409,27.0
1435,3423,24.5
3817,4443,20.5
1328,3849,29.0
3219,4924,23.5
4785,2810,20.5
4406,2356,28.5
1579,1818,24.0
3908,3134,30.0
2985,4174,27.5
51,4702,21.0
1187,575,28.0
3408,625,25.5
1171,337,21.5
2085,2681,26.0
1208,4203,21.0
805,3972,27.5
1069,2213,27.5
4695,2059,28.0
3467,4467,25.0
411,4163,22.5
3511,3015,27.0
1373,2182,26.0
1041,4106,24.5
642,203,30.0
4150,2392,22.0
1850,1435,22.5
2161,2857,26.0
2581,1610,29.5
4687,3051,25.5
4530,1756,20.5
4152,3798,26.0
2568,2892,26.0
2428,138,24.5
3751,3961,27.0
1941,2567,24.5
2342,4254,28.5
2052,2868,21.0
1847,2068,26.5
4188,3443,25.0
184,4610,26.5
407,2545,27.5
2528,1298,29.5
2765,955,20.5
4043,40,28.0
2292,406,26.5
3738,1340,23.5
4590,1802,23.5
638,3751,27.0
1623,4602,21.0
3710,654,27.5
4631,682,23.5
2443,3755,23.0
3762,2460,20.0
1636,4917,20.5
564,4129,25.5
3245,1071,20.5
1953,3875,26.0
673,1824,29.5
3834,1392,21.0
2859,3323,20.5
1686,2109,27.5
4309,2756,20.0
3799,4534,30.0
4747,989,20.5
3948,1927,24.5
1129,2849,24.0
947,2017,28.0
504,2823,21.0
4685,4836,24.5
320,808,27.0
2690,1869,25.5
1534,4770,22.0
658,2584,27.5
4102,3070,30.0
4613,3609,27.0
2722,543,28.5
37,2507,20.5
3763,2034,22.0
1165,3107,25.5
3751,4072,23.5
3054,2984,21.5
4904,3788,20.5
3258,3951,27.5
2724,2390,20.5
4443,4272,27.0
771,688,23.0
86,165,26.5
512,4092,20.5
1669,923,24.5
2064,3446,22.5
1944,768,28.0
4236,3900,23.0
821,2433,21.5
1545,690,21.5
936,4372,28.0
865,3029,27.0
1058,3505,29.5
1903,407,25.5
4835,1543,21.0
139,4762,26.0
1318,1481,22.5
91,4481,24.5
2177,4967,23.0
2644,4326,23.0
3527,4163,20.5
2161,2160,22.0
436,2263,21.0
2351,4969,21.0
3143,2304,23.0
3445,3927,23.5
4970,721,24.0
4622,3022,26.5
1310,4332,26.5
3933,261,22.0
4868,1271,30.0
2819,443,28.0
1674,4221,20.5
3219,4418,26.0
4250,4214,22.5
1502,1867,26.0
4354,2791,26.0
4393,399,25.5
4529,1697,22.0
2222,1018,29.0
1629,413,25.0
422,4755,25.5
626,3383,23.0
2376,1705,24.0
4464,154,23.5
940,4850,27.0
30,3484,28.5
2240,4971,24.0
1655,2163,23.0
617,545,21.0
1276,637,25.5
4865,858,30.0
4959,1422,25.0
2984,1587,26.5
1675,4659,20.0
2985,563,23.0
2517,1532,21.5
4396,2543,29.0
253,627,22.0
2608,3012,25.5
1661,24,24.5
3124,112,20.5
2309,3454,25.0
3737,4513,27.5
4312,310,26.5
4058,3121,25.0
3591,275,21.5
2653,4642,30.0
2663,815,29.5
4110,2001,26.5
3464,3642,25.0
1141,3876,26.0
2908,141,25.0
1932,1398,28.5
3220,683,24.5
4448,742,22.5
2665,2111,25.0
1666,1435,27.5
2929,2111,21.5
2303,1886,29.0
3861,3433,29.0
3794,1498,20.5
4599,4427,21.0
1064,3959,22.0
1661,982,25.5
4167,3949,29.5
1559,3765,25.5
4756,3108,23.0
2741,1644,24.5
4327,1012,24.5
757,3397,22.0
531,1051,27.5
2400,4794,21.0
33,2769,26.0
1236,537,30.0
772,1989,28.5
2590,1245,27.0
3791,3790,28.5
1485,2294,24.0
2670,1736,25.5
2159,1096,20.5
1485,4807,23.5
4341,4916,21.5
1163,2978,23.5
570,438,21.0
246,2612,29.5
3703,1538,25.0
3210,3375,23.0
4775,105,20.5
2204,663,30.0
4957,4304,21.0
4967,2534,28.5
1057,4370,26.0
986,1884,20.0
2232,1545,29.0
3983,4279,29.5
3511,3686,30.0
3259,1288,29.0
4803,1885,25.0
3302,3448,24.5
578,2424,30.0
1478,969,26.0
1883,2580,22.5
2310,1276,26.5
1766,2454,21.5
1984,2408,24.0
3732,1482,24.0
1864,582,21.5
1802,1397,23.0
4465,2424,27.0
2667,3917,25.5
259,4548,26.0
2060,724,23.5
4427,4038,25.5
3459,2361,30.0
2561,2180,25.5
151,965,27.5
3585,3093,21.0
1944,2850,21.5
2479,1345,25.0
2329,3877,24.0
1778,4515,26.0
1197,82,20.5
4168,3856,28.5
2786,2140,23.5
245,1951,26.5
160,861,30.0
324,3801,20.0
109,4808,26.5
2448,1987,23.5
4476,1671,25.5
1853,431,25.5
4654,4101,21.5
2068,2246,29.0
3666,2593,26.0
3267,52,20.0
3530,764,27.5
51,4382,29.5
4347,1628,25.0
39,419,27.5
558,3682,23.5
184,3887,28.5
2417,4029,26.0
4348,4307,23.0
1285,4800,23.0
2505,4229,27.0
1337,724,23.0
1931,4574,28.0
2143,553,21.0
1220,1511,23.0
3074,2389,24.5
3643,2335,23.5
3969,2815,23.0
4346,2858,25.0
4653,3498,28.5
2036,4765,21.0
4429,662,27.5
4039,3191,26.5
2915,4193,26.0
773,3518,23.5
39,1131,26.5
4397,100,20.0
2080,3990,23.0
607,1928,25.5
1700,1837,28.0
2493,4858,22.0
2035,3116,26.0
3621,2704,23.5
939,4714,22.5
2716,3783,28.5
4760,2548,21.5
3645,502,23.0
2138,3001,24.5
1930,1328,28.0
4750,1726,22.5
2193,3265,25.5
4052,1193,20.5
590,1803,25.0
429,3161,26.5
3929,973,24.0
339,190,28.0
2356,2577,27.0
1135,3471,28.5
2421,2455,25.5
591,2307,25.0
4039,4411,24.0
2646,4037,27.5
3329,303,25.0
3667,1189,26.0
1573,3637,24.5
1776,3066,21.0
3097,2601,30.0
1531,1311,21.5
2383,105,25.5
483,1733,22.0
1228,3070,28.5
1015,3007,29.0
570,1208,20.0
909,878,27.5
1581,1623,25.5
4058,4240,27.5
3556,3756,27.5
4384,1865,27.0
2303,563,24.5
4152,2089,21.5
2144,3394,27.5
4355,3685,25.5
231,4454,26.0
1209,2685,26.0
4776,2329,26.5
4006,2030,21.0
4368,2130,26.0
4311,228,25.5
2055,4141,26.5
3226,2771,20.5
3880,1829,25.5
3868,4896,28.5
3434,919,23.5
3317,3505,27.5
2357,3048,28.0
2067,1084,22.5
527,2080,28.5
4114,1038,29.0
2633,3688,28.0
2305,2543,22.0
2690,233,22.0
2296,4814,24.5
3977,3032,28.0
1941,3445,27.5
1006,1024,24.5
1710,262,28.5
4436,4480,29.0
1874,1632,23.5
3829,287,29.5
2491,4971,25.5
2288,122,26.5
3116,1336,26.0
139,1378,21.0
2871,3523,23.5
3169,4493,26.5
3571,1564,30.0
1282,2568,29.5
3947,2465,22.5
1280,1789,28.5
4666,3818,29.0
2291,4579,22.0
3231,2694,29.0
4559,3249,30.0
1297,860,23.5
1080,4244,29.5
4544,1993,22.5
4041,4140,23.5
2764,2186,21.0
354,2256,29.5
3996,3413,25.5
2064,548,25.0
728,3636,30.0
4553,4051,22.5
714,4577,23.0
3650,3173,20.5
3505,2002,24.5
81,2321,25.0
4030,1040,25.0
842,1871,21.0
1742,1227,23.5
81,1890,22.5
4869,4788,26.0
29,2362,26.5
3595,793,25.0
263,4073,24.0
1537,3486,29.0
777,237,27.5
3442,4627,23.5
4812,757,27.5
3023,911,26.5
1668,2393,29.0
28,3189,25.0
4461,4762,21.0
2946,393,30.0
4896,448,24.5
3845,196,20.5
3876,2371,26.5
3186,3929,20.0
4630,458,26.0
3204,3224,23.5
3766,2662,24.5
3354,1270,29.5
2107,4095,28.5
252,4775,20.5
783,2485,27.5
3129,4015,23.0
1536,2100,25.0
1226,2372,20.0
3340,3576,24.0
4603,175,22.0
1395,3199,21.0
1698,3410,23.0
50,2621,25.5
4682,1718,23.0
309,234,21.5
3844,2481,26.5
4678,2377,26.5
4293,3190,28.5
2586,3642,27.5
1801,2172,24.5
3190,738,24.0
4129,4165,27.0
3470,1649,23.5
4095,2657,29.5
2862,4426,24.5
4455,1873,27.5
1827,139,27.0
2577,3148,26.5
923,3835,28.5
2494,2673,21.0
386,3806,26.5
2063,4946,25.5
3540,26,20.5
3352,829,21.0
1858,4699,29.5
2515,4676,25.0
3411,3987,27.0
1226,1724,23.0
80,3518,27.5
2011,2094,24.0
2728,152,28.5
3723,3827,21.5
2177,3748,23.5
1629,275,20.5
2613,3564,25.5
2503,3752,27.5
4445,493,22.5
2921,4418,28.0
40,355,26.0
3071,2519,22.0
4582,1081,29.0
2343,2001,24.0
934,2858,27.5
4899,797,29.5
3991,1567,27.0
4836,1484,27.0
1742,1797,24.5
2777,3996,26.0
136,645,23.5
3893,4197,27.5
2490,2025,24.0
787,817,25.0
2240,1979,22.0
3892,1144,30.0
961,717,28.0
4147,3412,24.0
2085,2514,27.5
786,3257,25.5
4302,1582,28.0
2672,1469,24.0
3548,958,27.0
518,4923,26.0
2574,3879,20.5
2979,4385,30.0
2353,3652,21.5
2721,2452,20.5
3488,1339,23.0
469,2121,28.0
1927,4421,22.5
598,2910,27.0
3684,2231,29.5
504,3884,23.5
3705,1854,27.5
1834,1209,24.5
4656,4669,20.0
4691,4761,26.5
1491,3197,21.5
2707,2261,25.0
3857,3845,29.5
4781,415,22.5
2151,2008,23.0
329,2380,23.0
1346,3986,28.5
4974,1569,22.5
4317,3352,20.0
2811,815,24.0
4254,1681,29.0
2480,2224,22.0
4069,991,22.5
1090,773,20.5
1112,2153,29.5
1423,4061,24.5
2786,1397,20.0
4513,4873,30.0
1305,3562,26.0
4806,3187,25.0
1283,3335,22.0
1837,2207,21.0
2954,2186,28.0
1801,4349,26.0
118,1425,28.5
1253,416,23.0
2490,3301,26.5
3901,1982,28.0
4380,336,23.5
3295,3062,21.0
1411,3270,23.5
1715,2879,22.0
3475,2509,21.5
3710,3423,22.0
2859,914,23.0
4617,977,26.5
3835,2251,27.5
2692,865,27.0
1184,4886,22.0
1688,3021,26.5
1439,39,26.5
3363,4524,23.0
790,4314,26.5
3709,1438,25.5
2806,3198,26.5
489,4030,24.5
4725,1403,21.0
1609,4082,24.0
3602,332,29.5
1322,2796,29.0
2320,3808,26.0
4809,302,28.5
1714,620,21.5
2540,2789,26.0
3318,2820,20.5
4775,575,25.0
2391,1503,23.5
2701,2896,20.5
2866,4560,23.5
908,4621,28.5
117,1535,21.5
4908,2724,20.5
2637,3853,25.5
1561,575,28.0
553,1870,29.0
1503,2608,26.5
1039,4572,26.5
993,3142,28.5
906,3497,27.5
2634,3085,26.0
186,3808,28.5
4966,600,24.0
1913,2113,25.5
3485,514,25.0
4938,4034,22.5
3732,1788,25.5
1291,1326,24.5
4217,1374,23.0
4850,4218,20.5
3342,1593,25.0
1840,2331,21.0
233,242,21.5
3862,2181,27.5
3304,2971,29.0
1934,3117,28.5
3738,873,20.5
4908,2084,20.5
4684,3730,27.0
2234,1438,28.0
209,2881,23.5
1037,2405,27.5
295,3758,20.5
1840,1014,25.0
1358,944,29.5
2554,959,24.0
3229,2360,20.5
2481,148,22.0
2432,839,24.0
2671,4876,28.0
3654,957,26.0
1834,4479,24.5
136,4220,24.0
1856,4953,21.0
1152,2527,26.0
2103,3687,28.0
4614,239,26.0
581,800,22.0
4290,4899,27.0
3813,228,24.0
1190,1437,23.0
1522,1196,29.5
4150,139,29.5
2475,4440,20.0
1620,842,28.5
1656,592,26.0
1236,3501,27.0
2639,416,23.5
3765,3133,24.0
4290,3672,24.5
1879,4275,23.0
4290,3810,27.5
2169,1537,29.0
4435,1803,28.5
798,1770,27.0
2339,23,20.0
1762,3320,29.0
740,4895,29.5
4314,1291,29.0
4599,2203,27.0
4628,1333,24.5
3258,3478,28.0
3640,2528,22.0
1869,1495,27.5
1101,2679,22.0
4446,3682,27.5
2407,2144,25.5
4406,769,26.5
4599,4676,27.0
1615,4705,28.0
4914,3004,21.5
4300,4963,25.5
1268,1058,25.5
4229,2247,28.5
1205,4061,24.5
752,1428,20.5
241,462,25.0
2282,3349,29.0
2377,169,22.0
322,2147,23.0
3693,2130,23.5
1324,1428,27.0
780,3714,23.0
1321,1972,22.5
1698,4260,23.5
214,3131,24.0
68,3027,20.0
374,4220,28.5
1643,3051,24.5
1069,1945,26.0
1413,3072,21.0
2875,1933,21.5
4682,1086,28.0
4611,3981,23.0
4667,4158,21.0
1017,4241,25.5
4972,4112,26.5
355,4903,20.0
3481,2846,25.0
4592,2665,25.5
65,1635,22.0
4049,1964,27.5
687,1521,22.5
4235,1095,22.0
1386,3792,22.0
2006,3043,23.5
1438,396,26.5
3212,1192,29.5
2814,4161,20.5
3000,1108,20.0
1730,1688,22.5
3129,1621,26.5
1635,2701,24.0
735,1265,20.0
4509,1812,24.0
2767,4599,26.5
4599,2771,29.5
3304,2265,24.5
4707,2189,23.0
3779,4680,21.0
3592,29,29.0
3291,4921,22.0
411,3075,27.0
2506,4336,22.0
4103,1204,28.0
2181,4534,28.0
996,589,22.0
3380,4872,26.0
1565,3218,22.0
2889,2751,21.5
4162,1357,23.5
3759,99,24.5
3583,383,24.5
3977,868,20.5
4824,1079,24.0
3434,764,29.0
2864,2185,27.5
1200,4253,24.0
4455,3990,25.5
1154,2101,22.0
2132,3284,22.5
1804,1531,22.0
2161,186,20.5
1176,2873,24.0
1928,570,22.0
1021,4638,29.0
3933,1253,27.5
2929,1497,22.0
4785,4848,22.5
4447,4973,26.0
1672,4717,27.5
1950,216,29.5
3968,2680,22.5
425,1351,23.0
250,1803,22.5
4133,2221,24.0
3380,788,21.0
839,4263,26.5
858,4720,25.0
4601,4307,26.5
4771,4367,21.0
4010,1345,20.5
1534,3598,29.5
1358,3716,24.0
3276,225,21.5
961,478,25.0
3190,2663,22.0
4751,4038,20.0
1363,1716,25.0
3182,2525,24.0
3941,2178,27.0
619,4331,27.5
378,622,29.0
1525,3804,23.0
2436,4948,28.5
4238,2953,25.5
2690,996,25.5
2927,3035,27.5
4101,2549,28.0
1104,2810,21.0
137,3154,25.5
3420,3473,22.0
108,2211,30.0
125,1023,26.5
2386,4701,28.5
37,70,24.5
1426,3505,25.5
102,1477,24.5
3891,1587,21.5
134,2299,24.5
3168,578,24.0
3152,1736,30.0
2763,3865,29.5
2758,4705,20.0
2117,4566,29.0
432,787,27.5
657,262,24.5
3370,4333,22.5
2889,2266,25.5
3839,3053,24.5
2185,1711,27.0
3393,4792,25.0
2846,1598,27.5
3309,2701,25.0
2742,1332,26.5
4182,4381,27.0
3204,2407,30.0
1986,1228,26.0
791,3772,24.5
1482,4463,21.5
2066,1467,22.5
3134,2977,29.5
4023,4528,20.5
2482,1684,25.0
2938,4120,25.5
3981,79,28.5
1308,3940,21.5
2703,2765,21.0
3781,4787,20.5
2546,3822,28.0
2472,2800,27.0
4004,468,27.5
2209,861,27.5
2143,2902,22.0
4872,490,21.0
3924,4897,26.5
2797,1089,26.0
2864,336,25.5
644,1523,20.5
922,225,21.5
4856,3577,25.5
2872,1015,23.5
31,2306,20.5
1945,512,27.5
3737,1617,22.0
474,1137,30.0
3176,3009,21.0
4111,2438,28.0
2615,1987,22.0
2676,2302,20.5
2859,3644,26.0
500,2393,20.5
195,3471,28.5
1649,2843,29.5
3982,1642,29.0
4966,3442,27.0
909,3124,21.5
2812,4844,27.0
4514,4551,26.0
336,38,26.0
2836,291,22.0
1289,124,24.0
650,3829,25.5
1773,218,22.0
3675,4533,22.5
361,1799,26.5
4486,202,28.0
287,3919,25.5
791,4758,21.5
4325,4731,24.0
4243,3556,23.0
1079,4649,28.5
2817,4967,22.5
893,117,27.0
2109,1186,23.5
2418,1452,28.0
1742,2780,21.5
2884,1299,28.0
1233,2603,27.5
2332,370,27.0
134,3508,23.5
37,477,25.5
1479,3618,27.0
63,1186,29.0
3494,4416,23.0
3878,2961,20.5
4898,1713,25.5
1958,1902,23.0
1933,3058,26.0
2691,4774,22.0
1692,2562,22.0
4067,425,28.5
3353,1369,25.0
2083,2733,20.5
3293,2131,30.0
689,2935,28.0
1180,3438,25.0
57,1934,25.0
4773,3894,22.0
3650,2386,27.0
822,4646,24.0
3706,4580,28.0
236,4214,27.0
995,141,20.0
896,2442,21.0
4237,3418,26.5
2801,2756,26.0
3777,940,27.5
4916,583,28.5
466,588,20.5
2286,3597,26.5
2757,105,24.5
3936,2918,28.5
274,3406,24.0
3544,1187,25.0
859,3847,28.5
1693,135,23.5
3438,1372,21.0
3460,3799,22.5
318,355,27.5
4163,4114,24.5
4256,4002,26.5
1453,2873,26.5
4248,2593,20.0
3644,2804,27.0
1511,4899,27.0
1901,3887,24.0
2501,3860,23.0
4409,872,26.0
1403,1608,29.5
3006,4307,21.5
186,469,28.5
1074,453,26.0
1779,4010,28.5
579,1334,24.0
1336,825,24.0
265,2156,29.0
2101,4037,27.5
3846,343,22.0
3166,3456,22.0
4086,610,25.0
799,46,26.5
831,1159,30.0
3618,1647,26.0
2945,745,30.0
2088,1848,20.5
4883,1829,24.5
2304,2675,24.5
110,2983,27.5
3976,1454,25.5
960,1195,27.0
2275,276,27.0
2640,2817,20.0
2380,2868,23.0
689,3439,21.0
568,3135,26.5
668,3086,23.5
3500,4649,28.5
647,2121,30.0
3097,3376,27.5
1220,4704,20.0
2511,386,23.0
4364,3836,24.5
4075,4752,25.0
2769,2316,27.5
4251,808,23.0
31,1595,29.0
4404,3301,24.0
45,3248,27.0
1119,1165,28.0
3078,2711,27.0
1125,4745,24.0
1086,4939,24.0
2157,4811,24.0
3714,1913,26.0
1979,309,24.5
4830,2458,29.5
4699,4513,25.0
577,1017,23.0
2213,2603,21.0
229,946,20.0
698,4338,24.5
3175,3155,25.5
770,4012,25.5
1754,3913,27.0
2191,365,27.0
4952,2675,30.0
4084,3650,28.0
2008,2479,23.5
2824,4455,20.0
1392,2692,24.5
2066,4226,26.0
2767,28,27.0
816,2146,26.0
1368,4440,30.0
2603,1861,26.0
2793,3703,30.0
966,4901,25.0
630,4105,26.5
1055,1369,28.0
2867,3401,21.5
3108,381,28.5
4546,263,27.0
2063,4725,23.0
31,2699,27.0
2605,3738,29.0
4962,464,22.0
2195,2405,28.5
3318,2065,23.0
847,2670,21.5
1790,4822,24.5
4236,383,21.5
139,4505,23.0
153,4005,29.5
2508,497,28.0
4221,4121,28.0
4689,4576,23.0
4545,3638,28.5
2681,581,21.5
4250,1571,20.5
522,1348,21.0
2143,35,27.0
1599,3019,25.5
258,2693,22.5
3906,422,27.5
3890,2617,22.5
3722,2588,29.5
2867,749,20.0
1173,1387,26.5
450,3719,25.0
4961,2839,24.5
2095,849,23.5
510,2321,23.5
645,2331,24.5
3600,3360,21.0
4409,3989,20.0
278,746,30.0
4855,4493,22.0
2029,4391,22.5
4473,1502,28.0
898,1511,27.5
1826,1639,23.0
313,4832,24.0
2346,4316,20.5
4406,609,27.0
2538,4864,23.0
3454,3434,24.5
4694,342,30.0
375,3250,29.5
4259,3092,26.0
128,4288,25.5
4559,1498,24.5
3841,3350,28.0
261,4270,28.0
4956,978,21.0
3689,3198,24.5
2875,30,24.0
2317,4143,26.0
1772,4231,24.5
1170,526,22.5
306,3644,25.5
3112,3576,29.0
1493,2053,28.5
880,35,29.0
1383,799,29.0
4053,2896,21.0
4650,3884,24.0
3471,28,26.5
4148,3632,21.5
4967,4540,27.5
1799,4572,23.0
1476,1286,29.5
4623,4498,28.0
3825,117,26.5
1369,4183,24.5
4268,4412,27.5
23,191,23.0
2796,2556,25.0
3087,2328,21.5
2718,4073,30.0
1036,1108,23.0
4777,2900,26.0
3971,4348,28.0
1015,4335,24.5
4706,174,22.5
2568,3386,26.0
917,675,29.0
958,2109,27.0
4574,828,21.0
589,321,29.0
3228,4163,23.5
4963,4171,27.5
984,948,29.5
3598,2036,24.0
416,3445,27.0
4323,4207,22.5
2487,3107,23.5
2941,826,26.5
4962,2372,21.0
2832,4094,28.5
1995,81,24.5
1736,380,25.5
3561,4905,23.0
4540,3508,28.5
1406,3018,28.0
4579,39,29.5
4646,2824,25.0
671,1992,28.5
4911,2522,20.5
4420,4694,25.5
3750,4139,29.5
1800,3660,28.0
1430,1901,25.5
674,3596,25.0
729,1179,22.0
4438,347,29.0
3560,4681,24.5
830,985,22.0
4615,4782,26.0
1864,1098,20.0
2378,1758,29.0
3385,1768,23.5
4503,4489,30.0
2834,4687,26.0
2613,3280,23.5
720,2542,24.5
1877,975,26.5
2883,456,24.0
3219,2227,21.0
3379,4143,27.5
1420,4213,22.5
3936,1417,23.0
4260,1426,24.5
578,3641,20.5
1955,1729,25.5
1480,762,29.5
4516,3089,24.0
3544,3987,26.5
3639,1976,21.5
2948,3838,26.5
4898,3839,27.0
2077,2376,28.5
4757,2100,23.0
391,488,29.0
432,4821,25.5
1922,916,28.0
2954,1652,25.0
3003,1842,22.5
4312,175,20.5
4303,2465,29.5
3527,425,26.0
2371,1374,25.0
4514,4754,20.0
2519,2478,28.0
298,1114,25.5
2257,4620,26.0
4756,4259,26.5
4179,4605,23.0
1929,2349,21.5
1316,4904,29.0
4362,3025,27.0
2561,1559,25.0
742,2832,23.0
982,364,21.0
925,4148,25.5
2639,336,22.0
625,4824,30.0
2731,2142,26.5
1886,3182,23.0
4367,1576,29.5
4019,3743,25.0
2575,1780,24.0
2310,2612,27.0
2736,217,23.5
1908,1017,21.5
1630,1052,28.0
1639,1238,30.0
874,307,29.0
1302,698,20.5
2442,1845,26.5
2891,1198,25.0
3922,1707,28.5
1276,3768,26.0
4877,1607,28.0
839,4197,27.5
4887,1990,23.0
3220,1536,27.0
1185,227,21.5
4252,2375,24.5
1176,3292,22.5
3547,4469,27.5
2526,4160,28.0
1423,1216,27.0
4453,2229,28.0
4974,3623,22.5
2188,2337,26.5
917,4958,26.0
573,2710,25.0
819,508,28.5
1201,3921,26.5
970,1961,27.5
641,4971,20.0
4025,4000,30.0
1049,2556,26.5
2245,3637,26.5
4506,430,20.5
2809,2839,30.0
3308,4215,22.0
3039,171,27.0
4966,3306,26.0
2657,2164,20.0
4968,4648,26.5
4194,2542,24.5
325,101,24.5
2545,2842,25.5
142,2686,20.0
3121,4144,26.0
3309,789,21.0
1187,1946,27.5
1808,587,25.0
4319,1175,29.5
1511,1024,27.5
1210,380,28.5
3948,3922,28.5
1504,2522,30.0
380,3358,24.5
3415,3842,24.5
1439,4673,28.5
3481,794,22.5
1749,2111,29.0
2610,2921,23.5
940,1883,23.0
2951,2340,23.0
4973,4357,25.5
4343,2408,22.0
2099,938,21.5
4012,2361,30.0
1786,2290,23.5
4470,1394,25.0
2269,1358,28.0
2204,4836,26.5
3290,3402,22.0
4349,2950,23.0
1631,2485,23.5
4221,3242,22.0
1375,2646,22.5
153,2839,25.0
878,2019,26.5
627,1755,23.5
4973,4748,21.5
1120,261,25.0
717,3943,23.5
2894,966,30.0
2044,163,20.0
1679,500,20.5
1357,3593,22.0
1688,2225,24.5
481,2650,22.5
2517,866,21.5
2255,31,24.5
2749,594,28.0
181,1409,23.5
3416,2895,21.5
3084,1374,23.0
4946,3164,26.0
227,2112,24.5
1364,1324,30.0
3758,830,26.5
1230,279,26.5
225,2327,25.0
3408,3643,29.5
4468,4358,28.5
697,551,25.5
2518,3166,27.5
3638,4406,27.5
1409,299,20.5
78,4756,26.0
2763,1760,25.0
867,839,28.0
4074,283,23.5
2478,334,29.0
1083,2275,30.0
105,4158,20.0
3538,1428,24.5
4477,2052,24.0
4774,3718,26.5
1397,574,25.0
2702,2704,28.0
3155,4335,22.0
1737,4880,28.0
4615,3390,24.0
1458,1414,23.5
4480,3396,22.5
2892,663,21.5
2603,3204,25.0
1702,3161,21.0
3882,4810,28.5
4311,416,21.0
3828,1683,21.5
2138,2101,25.0
3866,4557,28.5
3674,607,26.5
4488,3791,25.5
1133,2908,25.0
4725,1555,28.5
221,1143,30.0
2215,781,26.5
2688,4389,29.5
793,1290,21.0
527,2611,24.0
4068,2191,27.0
929,1677,23.0
3537,1098,24.0
3740,2535,23.0
1382,2366,21.0
3685,3796,23.0
1267,4857,24.5
1256,3851,29.0
2423,1553,27.5
460,2431,22.5
2043,1540,25.0
523,427,23.0
1979,3788,24.0
4809,4595,26.0
4882,3381,29.5
2907,1813,26.5
3527,3214,22.0
4176,4839,25.5
1386,2541,26.5
675,1668,21.5
3881,3728,29.5
1254,4595,28.5
1801,3414,27.0
392,1549,25.0
2494,982,21.0
276,1348,25.0
4975,1637,24.5
1070,3823,23.5
3017,648,22.5
767,2904,25.5
2955,1538,23.0
4345,4485,25.5
1283,778,30.0
3568,1885,22.0
1477,4180,28.5
2716,4133,26.0
1165,685,24.0
2737,1113,25.5
4857,2110,25.0
1802,410,29.0
228,2782,23.0
4049,4849,25.5
342,3759,25.5
3272,2805,23.0
3085,2864,22.0
3183,4969,28.0
2044,3948,30.0
4537,1254,23.0
3777,4356,25.5
3021,3283,24.0
2755,3200,24.0
271,3019,25.5
380,2605,28.0
3521,2360,29.0
904,3077,23.0
2253,2040,20.0
3884,3484,25.0
1234,3253,30.0
3889,537,23.5
4519,654,24.5
194,46,23.0
1699,790,27.0
1581,1980,27.0
3484,2236,28.5
1561,2932,22.0
1725,4418,20.5
328,2470,25.5
830,3555,26.0
1411,3704,22.0
4394,2723,25.0
3635,3785,20.5
812,4520,22.0
602,959,21.5
3796,3650,27.0
3377,905,27.5
3721,1195,22.5
1033,3405,26.5
137,4656,28.0
1098,4556,22.0
2340,1156,28.0
386,4404,25.5
4171,2641,24.5
661,1407,20.0
3626,4274,22.5
2183,3889,24.5
1859,3263,22.5
3368,127,22.0
546,841,26.0
3125,1973,29.0
2054,3001,26.0
2664,3981,28.0
4567,1559,24.0
2665,35,20.0
4133,2349,22.0
28,3886,22.5
4963,1842,28.0
2100,1420,26.5
516,3223,27.5
3813,2638,27.0
3471,275,29.5
4967,3376,27.5
3659,202,28.5
491,1079,20.0
3745,4241,23.5
4676,1659,27.0
2614,4084,26.5
2624,4405,21.0
4487,1335,20.0
3214,837,24.5
